username,user_id,email,user_role,ip_region,hour,device_type,action,session_period,risk_score,risk_level,timestamp,is_weekend,is_business_hours,is_sensitive_action,is_failed_action,session_length_category
doctor_024,doctor_024,doctor_024@hospital.com,doctor,India,15,mobile,page_view_prescriptions,24,0.45,medium,2025-09-13T15:54:54.881142,True,True,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,Vietnam,7,mobile,user_login,17,0.4,medium,2025-09-06T07:44:53.881142,True,False,False,False,short
nurse_049,nurse_049,nurse_049@hospital.com,nurse,Nigeria,19,desktop,user_login,3,0.35,medium,2025-09-04T19:12:23.881142,False,False,False,False,short
guest_092,guest_092,guest_092@hospital.com,guest,Vietnam,11,desktop,page_view_dashboard,49,0.4,medium,2025-09-14T11:17:08.881142,True,True,False,False,medium
contractor_058,contractor_058,contractor_058@hospital.com,contractor,US,8,desktop,click_nav_financial_header,7,0.45,medium,2025-09-12T08:16:16.881142,False,False,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,UK,7,mobile,page_view_financial_data,11,0.5,high,2025-08-30T07:29:45.881142,True,False,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,Vietnam,18,desktop,page_view_medical_records,27,0.35,medium,2025-09-03T18:58:56.881142,False,False,False,False,short
employee_077,employee_077,employee_077@hospital.com,employee,Australia,16,mobile,user_logout,14,0.3,medium,2025-09-15T16:37:24.881142,False,True,False,False,short
nurse_047,nurse_047,nurse_047@hospital.com,nurse,Brazil,6,known,user_login,11,0.5,high,2025-09-13T06:03:09.881142,True,False,False,False,short
nurse_049,nurse_049,nurse_049@hospital.com,nurse,Nigeria,0,mobile,user_login,6,0.45,medium,2025-09-12T00:17:41.881142,False,False,False,False,short
accountant_071,accountant_071,accountant_071@hospital.com,accountant,US,4,mobile,access_financial_report,7,0.4,medium,2025-09-01T04:36:28.881142,False,False,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,Nigeria,20,mobile,click_nav_financial_header,6,0.5,high,2025-09-19T20:33:11.881142,False,False,False,False,short
employee_082,employee_082,employee_082@hospital.com,employee,US,9,desktop,page_view_dashboard,10,0.4,medium,2025-09-15T09:44:50.881142,False,True,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,Nigeria,1,desktop,page_view_medical_records,45,0.3,medium,2025-09-20T01:27:42.881142,True,False,False,False,medium
employee_088,employee_088,employee_088@hospital.com,employee,Canada,15,mobile,user_login,1,0.45,medium,2025-09-10T15:59:31.881142,False,True,False,False,short
admin_002,admin_002,admin_002@hospital.com,admin,UK,13,desktop,page_view_admin_dashboard,7,0.35,medium,2025-09-04T13:49:24.881142,False,True,False,False,short
accountant_075,accountant_075,accountant_075@hospital.com,accountant,Canada,11,tablet,access_financial_report,33,0.4,medium,2025-09-13T11:55:59.882143,True,True,False,False,medium
accountant_067,accountant_067,accountant_067@hospital.com,accountant,Canada,4,mobile,click_nav_financial_header,20,0.45,medium,2025-09-03T04:27:27.882143,False,False,False,False,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,UK,7,desktop,page_view_medical_records,62,0.35,medium,2025-08-22T07:39:26.882143,False,False,False,False,medium
accountant_075,accountant_075,accountant_075@hospital.com,accountant,Canada,16,desktop,user_logout,45,0.3,medium,2025-08-21T16:28:10.882143,False,True,False,False,medium
doctor_027,doctor_027,doctor_027@hospital.com,doctor,Nigeria,15,desktop,access_patient_record,21,0.25,medium,2025-08-26T15:28:59.882143,False,True,False,False,short
admin_002,admin_002,admin_002@hospital.com,admin,UK,19,desktop,policy_violation,125,0.6,high,2025-08-21T19:30:54.882143,False,False,False,False,long
doctor_009,doctor_009,doctor_009@hospital.com,doctor,Vietnam,12,mobile,page_view_prescriptions,13,0.3,medium,2025-09-20T12:48:31.882143,True,True,False,False,short
doctor_026,doctor_026,doctor_026@hospital.com,doctor,US,15,mobile,page_view_prescriptions,32,0.35,medium,2025-09-01T15:57:58.882143,False,True,False,False,medium
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,8,desktop,user_logout,44,0.35,medium,2025-09-02T08:58:01.882143,False,False,False,False,medium
contractor_063,contractor_063,contractor_063@hospital.com,contractor,US,14,mobile,click_nav_financial_header,38,0.35,medium,2025-09-04T14:11:23.882143,False,True,False,False,medium
guest_094,guest_094,guest_094@hospital.com,guest,Nigeria,10,mobile,page_view_home,7,0.5,high,2025-08-25T10:18:39.882143,False,True,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,Vietnam,19,desktop,classified_data_access,10,0.75,critical,2025-08-30T19:02:48.882143,True,False,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Vietnam,1,desktop,click_nav_financial_header,33,0.35,medium,2025-09-20T01:44:54.882143,True,False,False,False,medium
nurse_032,nurse_032,nurse_032@hospital.com,nurse,Vietnam,3,desktop,click_nav_medical_header,24,0.45,medium,2025-09-04T03:19:13.882143,False,False,False,False,short
doctor_019,doctor_019,doctor_019@hospital.com,doctor,US,9,mobile,failed_login_attempt,2,0.45,medium,2025-08-25T09:49:56.882143,False,True,False,True,short
guest_091,guest_091,guest_091@hospital.com,guest,UK,23,desktop,user_login,28,0.45,medium,2025-08-21T23:25:47.882143,False,False,False,False,short
admin_001,admin_001,admin_001@hospital.com,admin,UK,22,desktop,user_login,20,0.4,medium,2025-09-19T22:24:47.882143,False,False,False,False,short
contractor_065,contractor_065,contractor_065@hospital.com,contractor,Nigeria,0,desktop,user_logout,92,0.4,medium,2025-08-23T00:23:32.882143,True,False,False,False,medium
nurse_031,nurse_031,nurse_031@hospital.com,nurse,Canada,4,desktop,access_patient_record,13,0.4,medium,2025-09-11T04:54:46.882143,False,False,False,False,short
employee_076,employee_076,employee_076@hospital.com,employee,US,1,mobile,page_view_dashboard,12,0.4,medium,2025-08-26T01:46:47.882143,False,False,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,Brazil,21,desktop,user_logout,6,0.4,medium,2025-09-13T21:07:11.882143,True,False,False,False,short
nurse_047,nurse_047,nurse_047@hospital.com,nurse,Australia,14,desktop,user_login,17,0.25,medium,2025-09-05T14:58:37.882143,False,True,False,False,short
doctor_025,doctor_025,doctor_025@hospital.com,doctor,Vietnam,5,desktop,access_patient_record,19,0.4,medium,2025-09-01T05:37:48.882143,False,False,False,False,short
contractor_061,contractor_061,contractor_061@hospital.com,contractor,US,8,desktop,user_login,11,0.4,medium,2025-09-20T08:31:53.882143,True,False,False,False,short
admin_002,admin_002,admin_002@hospital.com,admin,UK,5,desktop,user_logout,22,0.4,medium,2025-09-15T05:22:54.882143,False,False,False,False,short
contractor_060,contractor_060,contractor_060@hospital.com,contractor,India,7,desktop,page_view_financial_data,20,0.55,high,2025-08-25T07:15:24.882143,False,False,False,False,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,India,3,desktop,click_nav_medical_header,12,0.45,medium,2025-08-27T03:43:58.882143,False,False,False,False,short
guest_099,guest_099,guest_099@hospital.com,guest,US,6,mobile,page_view_home,6,0.55,high,2025-08-31T06:39:49.882143,True,False,False,False,short
employee_085,employee_085,employee_085@hospital.com,employee,Australia,3,desktop,page_view_dashboard,28,0.35,medium,2025-08-24T03:01:54.882143,True,False,False,False,short
nurse_030,nurse_030,nurse_030@hospital.com,nurse,Germany,4,desktop,page_view_prescriptions,6,0.4,medium,2025-09-06T04:30:37.882143,True,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,Vietnam,13,mobile,page_view_dashboard,23,0.35,medium,2025-09-10T13:28:16.882143,False,True,False,False,short
nurse_049,nurse_049,nurse_049@hospital.com,nurse,Nigeria,7,desktop,click_nav_medical_header,7,0.35,medium,2025-09-19T07:27:26.882143,False,False,False,False,short
employee_086,employee_086,employee_086@hospital.com,employee,UK,21,tablet,user_login,1,0.45,medium,2025-08-25T21:27:05.882143,False,False,False,False,short
doctor_015,doctor_015,doctor_015@hospital.com,doctor,Nigeria,21,mobile,user_login,28,0.3,medium,2025-09-03T21:38:16.882143,False,False,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,France,17,desktop,user_login,4,0.4,medium,2025-09-18T17:29:56.882143,False,True,False,False,short
doctor_027,doctor_027,doctor_027@hospital.com,doctor,Nigeria,4,desktop,page_view_medical_records,32,0.3,medium,2025-09-01T04:57:36.882143,False,False,False,False,medium
contractor_062,contractor_062,contractor_062@hospital.com,contractor,Vietnam,1,desktop,page_view_financial_data,126,0.4,medium,2025-09-07T01:45:25.882143,True,False,False,False,long
nurse_028,nurse_028,nurse_028@hospital.com,nurse,Vietnam,0,mobile,page_view_medical_records,15,0.45,medium,2025-09-05T00:07:07.882143,False,False,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Vietnam,7,mobile,click_nav_medical_header,118,0.4,medium,2025-09-13T07:22:30.882143,True,False,False,False,medium
employee_081,employee_081,employee_081@hospital.com,employee,France,6,mobile,user_logout,29,0.5,high,2025-09-06T06:39:57.882143,True,False,False,False,short
contractor_063,contractor_063,contractor_063@hospital.com,contractor,US,10,mobile,click_nav_financial_header,4,0.35,medium,2025-08-23T10:16:34.882143,True,True,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,4,mobile,click_nav_medical_header,28,0.25,medium,2025-09-03T04:21:57.882143,False,False,False,False,short
doctor_019,doctor_019,doctor_019@hospital.com,doctor,US,10,mobile,user_logout,20,0.3,medium,2025-09-14T10:06:51.882143,True,True,False,False,short
doctor_018,doctor_018,doctor_018@hospital.com,doctor,UK,3,mobile,classified_data_access,49,0.75,critical,2025-09-04T03:41:17.882143,False,False,False,False,medium
contractor_061,contractor_061,contractor_061@hospital.com,contractor,US,10,desktop,click_nav_financial_header,180,0.35,medium,2025-08-25T10:54:33.882143,False,True,False,False,long
nurse_039,nurse_039,nurse_039@hospital.com,nurse,Canada,23,mobile,click_nav_medical_header,48,0.25,medium,2025-08-25T23:44:31.882143,False,False,False,False,medium
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Vietnam,2,mobile,page_view_medical_records,44,0.4,medium,2025-09-03T02:54:44.882143,False,False,False,False,medium
nurse_039,nurse_039,nurse_039@hospital.com,nurse,Australia,14,mobile,click_nav_medical_header,51,0.3,medium,2025-09-03T14:36:17.882143,False,True,False,False,medium
accountant_067,accountant_067,accountant_067@hospital.com,accountant,Canada,23,mobile,access_financial_report,74,0.45,medium,2025-09-19T23:23:38.882143,False,False,False,False,medium
employee_087,employee_087,employee_087@hospital.com,employee,Vietnam,14,mobile,user_logout,24,0.3,medium,2025-08-24T14:14:55.882143,True,True,False,False,short
doctor_008,doctor_008,doctor_008@hospital.com,doctor,Nigeria,21,desktop,page_view_prescriptions,26,0.3,medium,2025-08-31T21:39:52.882143,True,False,False,False,short
employee_081,employee_081,employee_081@hospital.com,employee,Australia,23,new,page_view_home,139,0.5,high,2025-08-25T23:53:09.882143,False,False,False,False,long
doctor_017,doctor_017,doctor_017@hospital.com,doctor,UK,1,desktop,user_logout,20,0.35,medium,2025-09-13T01:05:52.882143,True,False,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Vietnam,8,desktop,failed_login_attempt,5,0.5,high,2025-09-10T08:09:14.882143,False,False,False,True,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,UK,0,desktop,page_view_medical_records,74,0.35,medium,2025-09-14T00:06:17.882143,True,False,False,False,medium
nurse_049,nurse_049,nurse_049@hospital.com,nurse,Nigeria,22,desktop,access_patient_record,24,0.35,medium,2025-09-02T22:46:05.882143,False,False,False,False,short
contractor_062,contractor_062,contractor_062@hospital.com,contractor,Vietnam,18,desktop,user_login,4,0.4,medium,2025-08-26T18:07:02.882143,False,False,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,20,mobile,user_logout,131,0.25,medium,2025-09-10T20:09:19.882143,False,False,False,False,long
nurse_057,nurse_057,nurse_057@hospital.com,nurse,Nigeria,11,desktop,click_nav_medical_header,38,0.25,medium,2025-09-02T11:15:43.882143,False,True,False,False,medium
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,22,desktop,click_nav_medical_header,22,0.3,medium,2025-09-06T22:21:49.882143,True,False,False,False,short
guest_094,guest_094,guest_094@hospital.com,guest,Canada,1,mobile,page_view_dashboard,7,0.65,high,2025-09-01T01:09:39.882143,False,False,False,False,short
guest_096,guest_096,guest_096@hospital.com,guest,UK,3,mobile,page_view_dashboard,13,0.5,high,2025-09-20T03:07:18.882143,True,False,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,Vietnam,3,desktop,user_logout,7,0.3,medium,2025-09-18T03:45:04.882143,False,False,False,False,short
nurse_039,nurse_039,nurse_039@hospital.com,nurse,Canada,19,mobile,page_view_prescriptions,18,0.25,medium,2025-09-14T19:00:36.882143,True,False,False,False,short
nurse_038,nurse_038,nurse_038@hospital.com,nurse,Vietnam,0,mobile,click_nav_medical_header,11,0.25,medium,2025-09-02T00:16:46.882143,False,False,False,False,short
nurse_057,nurse_057,nurse_057@hospital.com,nurse,Nigeria,4,desktop,page_view_prescriptions,19,0.3,medium,2025-09-03T04:01:46.882143,False,False,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,France,0,desktop,user_login,15,0.4,medium,2025-08-28T00:28:04.882143,False,False,False,False,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,India,9,desktop,page_view_prescriptions,11,0.4,medium,2025-09-09T09:44:07.882143,False,True,False,False,short
employee_082,employee_082,employee_082@hospital.com,employee,US,3,desktop,page_view_home,6,0.45,medium,2025-09-19T03:15:01.883142,False,False,False,False,short
nurse_042,nurse_042,nurse_042@hospital.com,nurse,Australia,23,desktop,user_login,4,0.3,medium,2025-09-12T23:39:05.883142,False,False,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,Vietnam,10,desktop,page_view_prescriptions,29,0.3,medium,2025-09-05T10:05:19.883142,False,True,False,False,short
employee_082,employee_082,employee_082@hospital.com,employee,US,5,desktop,page_view_home,61,0.45,medium,2025-09-18T05:41:29.883142,False,False,False,False,medium
nurse_049,nurse_049,nurse_049@hospital.com,nurse,Nigeria,14,desktop,unauthorized_access_attempt,15,0.45,medium,2025-09-18T14:18:47.883142,False,True,False,True,short
employee_079,employee_079,employee_079@hospital.com,employee,UK,0,mobile,page_view_home,15,0.45,medium,2025-09-17T00:34:26.883142,False,False,False,False,short
accountant_068,accountant_068,accountant_068@hospital.com,accountant,Canada,14,mobile,click_nav_financial_header,79,0.4,medium,2025-09-15T14:25:46.883142,False,True,False,False,medium
manager_004,manager_004,manager_004@hospital.com,manager,Australia,0,desktop,page_view_dashboard,156,0.4,medium,2025-08-28T00:46:22.883142,False,False,False,False,long
contractor_065,contractor_065,contractor_065@hospital.com,contractor,Nigeria,5,desktop,click_nav_financial_header,28,0.4,medium,2025-09-04T05:09:51.883142,False,False,False,False,short
doctor_009,doctor_009,doctor_009@hospital.com,doctor,Vietnam,10,mobile,user_logout,5,0.3,medium,2025-09-06T10:37:40.883142,True,True,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,Vietnam,18,desktop,click_nav_medical_header,15,0.35,medium,2025-08-25T18:38:29.883142,False,False,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,Vietnam,19,desktop,page_view_medical_records,7,0.3,medium,2025-08-26T19:40:07.883142,False,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,UK,6,mobile,page_view_dashboard,26,0.5,high,2025-08-24T06:31:09.883142,True,False,False,False,short
accountant_068,accountant_068,accountant_068@hospital.com,accountant,Canada,14,mobile,page_view_financial_data,16,0.4,medium,2025-09-06T14:04:03.883142,True,True,False,False,short
nurse_052,nurse_052,nurse_052@hospital.com,nurse,UK,16,desktop,user_login,33,0.3,medium,2025-08-21T16:50:56.883142,False,True,False,False,medium
nurse_055,nurse_055,nurse_055@hospital.com,nurse,Vietnam,6,mobile,page_view_medical_records,12,0.3,medium,2025-08-26T06:46:37.883142,False,False,False,False,short
employee_086,employee_086,employee_086@hospital.com,employee,UK,12,desktop,page_view_home,8,0.3,medium,2025-08-31T12:01:44.883142,True,True,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,6,mobile,user_login,14,0.25,medium,2025-09-20T06:32:28.883142,True,False,False,False,short
contractor_059,contractor_059,contractor_059@hospital.com,contractor,UK,21,desktop,access_financial_report,75,0.45,medium,2025-09-16T21:56:35.883142,False,False,False,False,medium
